NumSuj;NumBloc;Level of Automation;Difficulty;System Correctness;Latence (in s);Explicability;Subject Correctness;Type of Control;Temporal Binding (in ms);Score of Control
5;1;Free;Hard;Correct;0.25;Guided;Correct;Felt;650;7
5;1;Free;Easy;Correct;1.25;Guided;Error;Felt;-500;7
5;1;Free;Medium;Correct;0.25;Guided;Correct;Felt;450;6
5;1;Forced;Medium;Correct;1.25;Guided;Correct;Felt;-450;7
5;1;Forced;Hard;Error;1.25;Guided;Error;Felt;-450;7
5;1;Forced;Medium;Correct;0.25;Guided;Correct;Felt;450;6
5;1;Forced;Easy;Correct;0.25;Guided;Correct;Felt;550;7
5;2;Free;Medium;Correct;1.25;Unguided;Error;Used;-650;4
5;2;Forced;Easy;Correct;0.25;Unguided;Correct;Used;450;6
5;2;Free;Medium;Correct;0.75;Unguided;Correct;Used;-150;6
5;2;Free;Medium;Correct;0.25;Unguided;Error;Used;300;4
5;2;Forced;Hard;Correct;0.75;Unguided;Correct;Used;-50;7
5;2;Forced;Easy;Correct;0.75;Unguided;Correct;Used;-100;6
5;2;Free;Hard;Correct;0.25;Unguided;Correct;Used;400;8
5;2;Free;Easy;Correct;1.25;Unguided;Correct;Used;-550;7
5;2;Forced;Hard;Correct;0.25;Unguided;Correct;Used;500;7
5;2;Forced;Medium;Correct;0.25;Unguided;Correct;Used;350;6
5;2;Free;Hard;Correct;1.25;Unguided;Correct;Used;-450;8
5;2;Free;Easy;Correct;0.75;Unguided;Error;Used;0;2
5;2;Free;Medium;Correct;0.25;Unguided;Correct;Used;450;7
5;2;Free;Hard;Error;0.75;Unguided;Correct;Used;-50;7
5;2;Free;Hard;Correct;0.75;Unguided;Error;Used;50;8
5;2;Forced;Hard;Correct;1.25;Unguided;Correct;Used;-350;7
5;2;Forced;Medium;Correct;1.25;Unguided;Correct;Used;-450;7
5;2;Forced;Easy;Correct;0.75;Unguided;Correct;Used;100;3
5;2;Forced;Hard;Error;0.75;Unguided;Error;Used;50;7
5;2;Forced;Easy;Correct;0.25;Unguided;Correct;Used;650;2
5;2;Free;Easy;Correct;1.25;Unguided;Correct;Used;-250;1
5;2;Forced;Easy;Correct;1.25;Unguided;Correct;Used;-50;8
5;2;Free;Medium;Correct;1.25;Unguided;Correct;Used;-450;7
5;2;Forced;Medium;Correct;1.25;Unguided;Correct;Used;-450;6
5;2;Free;Easy;Correct;0.25;Unguided;Correct;Used;250;4
5;2;Forced;Easy;Correct;1.25;Unguided;Correct;Used;-650;4
5;2;Free;Hard;Error;0.25;Unguided;Correct;Used;350;4
5;2;Forced;Medium;Correct;0.25;Unguided;Correct;Used;200;3
5;2;Free;Medium;Correct;0.75;Unguided;Correct;Used;-50;6
5;2;Forced;Hard;Correct;0.25;Unguided;Correct;Used;450;6
5;2;Free;Hard;Correct;1.25;Unguided;Correct;Used;-800;3
5;2;Forced;Medium;Error;0.75;Unguided;Error;Used;50;7
5;2;Free;Easy;Correct;0.75;Unguided;Correct;Used;-400;3
5;2;Free;Easy;Correct;0.25;Unguided;Correct;Used;400;2
5;2;Forced;Medium;Correct;0.75;Unguided;Correct;Used;-300;4
5;2;Forced;Hard;Correct;1.25;Unguided;Correct;Used;-700;4
5;3;Free;Easy;Correct;0.75;Guided;Error;Felt;-50;6
5;3;Forced;Medium;Correct;0.25;Guided;Correct;Felt;550;7
5;3;Free;Hard;Correct;0.25;Guided;Correct;Felt;650;8
5;3;Forced;Easy;Correct;0.75;Guided;Correct;Felt;-250;4
5;3;Free;Easy;Correct;1.25;Guided;Correct;Felt;-800;4
5;3;Free;Hard;Correct;1.25;Guided;Error;Felt;-800;4
5;3;Free;Medium;Correct;0.25;Guided;Error;Felt;250;3
5;3;Forced;Medium;Correct;1.25;Guided;Correct;Felt;-650;4
5;3;Forced;Medium;Correct;0.75;Guided;Correct;Felt;-300;3
5;3;Forced;Hard;Correct;1.25;Guided;Correct;Felt;-850;3
5;3;Free;Hard;Correct;0.25;Guided;Correct;Felt;150;3
5;3;Free;Hard;Correct;0.75;Guided;Correct;Felt;-50;6
5;3;Forced;Easy;Correct;0.75;Guided;Correct;Felt;-150;5
5;3;Free;Easy;Correct;0.75;Guided;Correct;Felt;-350;3
5;3;Forced;Easy;Correct;0.25;Guided;Correct;Felt;200;4
5;3;Forced;Hard;Correct;0.25;Guided;Correct;Felt;350;5
5;3;Free;Medium;Correct;0.75;Guided;Correct;Felt;-50;6
5;3;Free;Hard;Correct;1.25;Guided;Correct;Felt;-950;2
5;3;Forced;Easy;Correct;1.25;Guided;Correct;Felt;-500;5
5;3;Forced;Medium;Correct;0.75;Guided;Correct;Felt;0;5
5;3;Forced;Hard;Error;0.75;Guided;Error;Felt;-450;3
5;3;Free;Medium;Correct;0.75;Guided;Correct;Felt;-400;4
5;3;Free;Hard;Error;0.75;Guided;Correct;Felt;-350;3
5;3;Free;Easy;Correct;0.25;Guided;Correct;Felt;300;5
5;3;Forced;Easy;Correct;1.25;Guided;Correct;Felt;-900;3
5;3;Free;Easy;Correct;0.25;Guided;Correct;Felt;100;3
5;3;Forced;Hard;Correct;0.25;Guided;Correct;Felt;300;4
5;3;Forced;Medium;Correct;0.25;Guided;Correct;Felt;350;5
5;3;Forced;Medium;Correct;1.25;Guided;Correct;Felt;-800;4
5;3;Free;Medium;Error;1.25;Guided;Correct;Felt;-650;6
5;3;Free;Easy;Correct;1.25;Guided;Correct;Felt;-650;6
5;3;Free;Medium;Correct;0.25;Guided;Correct;Felt;300;5
5;3;Forced;Hard;Correct;0.75;Guided;Correct;Felt;-300;4
5;3;Forced;Hard;Error;1.25;Guided;Error;Felt;-850;4
5;3;Free;Medium;Correct;1.25;Guided;Correct;Felt;-650;6
5;3;Forced;Easy;Correct;0.25;Guided;Correct;Felt;300;4
5;4;Forced;Easy;Correct;0.75;Unguided;Correct;Used;-50;6
5;4;Free;Easy;Correct;1.25;Unguided;Correct;Used;-650;2
5;4;Free;Medium;Correct;0.25;Unguided;Correct;Used;300;4
5;4;Free;Medium;Correct;1.25;Unguided;Error;Used;-700;4
5;4;Free;Easy;Correct;0.25;Unguided;Correct;Used;150;1
5;4;Forced;Medium;Correct;1.25;Unguided;Correct;Used;-700;4
5;4;Free;Hard;Correct;1.25;Unguided;Error;Used;-750;4
5;4;Free;Medium;Error;0.75;Unguided;Correct;Used;-250;4
5;4;Forced;Medium;Correct;0.25;Unguided;Correct;Used;250;4
5;4;Forced;Medium;Correct;0.75;Unguided;Correct;Used;-200;4
5;4;Free;Hard;Correct;1.25;Unguided;Correct;Used;-650;5
5;4;Forced;Medium;Correct;1.25;Unguided;Correct;Used;-850;3
5;4;Free;Hard;Correct;0.75;Unguided;Correct;Used;-350;3
5;4;Free;Medium;Correct;0.75;Unguided;Correct;Used;-450;2
5;4;Forced;Medium;Correct;0.25;Unguided;Correct;Used;100;2
5;4;Forced;Hard;Correct;0.75;Unguided;Correct;Used;-400;3
5;4;Free;Easy;Correct;0.75;Unguided;Correct;Used;-400;2
5;4;Forced;Hard;Error;0.25;Unguided;Error;Used;100;3
5;4;Free;Medium;Correct;0.25;Unguided;Correct;Used;150;4
5;4;Free;Medium;Correct;1.25;Unguided;Correct;Used;-950;2
5;4;Forced;Hard;Correct;1.25;Unguided;Correct;Used;-900;3
5;4;Free;Easy;Correct;1.25;Unguided;Correct;Used;-900;3
5;4;Forced;Easy;Correct;0.25;Unguided;Correct;Used;150;1
5;4;Free;Easy;Correct;0.25;Unguided;Correct;Used;150;2
5;4;Forced;Easy;Correct;0.25;Unguided;Correct;Used;250;3
5;4;Forced;Hard;Error;0.75;Unguided;Error;Used;-250;4
5;4;Forced;Medium;Correct;0.75;Unguided;Correct;Used;-150;4
5;4;Free;Hard;Error;0.75;Unguided;Correct;Used;-150;5
5;4;Free;Easy;Correct;0.75;Unguided;Correct;Used;-150;1
5;4;Forced;Easy;Correct;1.25;Unguided;Correct;Used;-650;5
5;4;Free;Hard;Correct;0.25;Unguided;Correct;Used;150;3
5;4;Forced;Hard;Correct;0.25;Unguided;Correct;Used;250;3
5;4;Forced;Easy;Correct;1.25;Unguided;Correct;Used;-900;3
5;4;Forced;Hard;Correct;1.25;Unguided;Correct;Used;-950;3
5;4;Forced;Easy;Correct;0.75;Unguided;Correct;Used;-450;4
5;4;Free;Hard;Correct;0.25;Unguided;Correct;Used;100;4
5;5;Free;Easy;Correct;0.25;Guided;Correct;Felt;350;6
5;5;Free;Medium;Correct;0.25;Guided;Correct;Felt;400;5
5;5;Forced;Medium;Correct;0.75;Guided;Correct;Felt;-50;6
5;5;Forced;Easy;Correct;0.25;Guided;Correct;Felt;300;4
5;5;Free;Easy;Correct;1.25;Guided;Correct;Felt;-450;6
5;5;Free;Hard;Error;0.25;Guided;Correct;Felt;150;3
5;5;Forced;Hard;Correct;1.25;Guided;Correct;Felt;-400;6
5;5;Free;Medium;Correct;0.75;Guided;Correct;Felt;-200;4
5;5;Forced;Medium;Correct;0.25;Guided;Correct;Felt;250;4
5;5;Free;Medium;Correct;0.75;Guided;Correct;Felt;-50;6
5;5;Free;Medium;Correct;0.25;Guided;Correct;Felt;300;4
5;5;Free;Hard;Correct;1.25;Guided;Error;Felt;-800;4
5;5;Forced;Easy;Correct;1.25;Guided;Correct;Felt;-750;5
5;5;Forced;Easy;Correct;0.75;Guided;Correct;Felt;-250;4
5;5;Forced;Easy;Correct;0.25;Guided;Correct;Felt;350;6
5;5;Forced;Hard;Correct;0.75;Guided;Correct;Felt;-250;4
5;5;Forced;Hard;Correct;0.75;Guided;Correct;Felt;-350;4
5;5;Free;Hard;Error;1.25;Guided;Error;Felt;-450;6
5;5;Forced;Hard;Correct;1.25;Guided;Correct;Felt;-750;4
5;5;Forced;Medium;Correct;0.75;Guided;Correct;Felt;-350;3
5;5;Free;Medium;Correct;1.25;Guided;Correct;Felt;-650;5
5;5;Free;Hard;Correct;0.75;Guided;Correct;Felt;-150;4
5;5;Free;Medium;Correct;1.25;Guided;Correct;Felt;-500;6
5;5;Forced;Hard;Correct;0.25;Guided;Correct;Felt;350;5
5;5;Free;Easy;Correct;0.75;Guided;Correct;Felt;-300;4
5;5;Free;Hard;Correct;0.75;Guided;Correct;Felt;-150;5
5;5;Forced;Hard;Error;0.25;Guided;Error;Felt;350;5
5;5;Free;Hard;Correct;0.25;Guided;Error;Felt;250;4
5;5;Free;Easy;Correct;0.75;Guided;Correct;Felt;0;6
5;5;Forced;Medium;Correct;0.25;Guided;Correct;Felt;400;5
5;5;Forced;Easy;Correct;0.75;Guided;Correct;Felt;-50;5
5;5;Forced;Medium;Error;1.25;Guided;Error;Felt;-550;5
5;5;Free;Easy;Correct;1.25;Guided;Correct;Felt;-750;6
5;5;Forced;Medium;Correct;1.25;Guided;Correct;Felt;-550;5
5;5;Forced;Easy;Correct;1.25;Guided;Correct;Felt;-550;5
5;5;Free;Easy;Correct;0.25;Guided;Correct;Felt;300;4
5;6;Forced;Easy;Correct;1.25;Unguided;Correct;Used;-700;1
5;6;Forced;Medium;Correct;0.25;Unguided;Correct;Used;250;4
5;6;Forced;Easy;Correct;0.75;Unguided;Correct;Used;-150;5
5;6;Free;Easy;Correct;1.25;Unguided;Correct;Used;-650;2
5;6;Free;Easy;Correct;0.25;Unguided;Correct;Used;400;3
5;6;Forced;Hard;Error;1.25;Unguided;Error;Used;-550;5
5;6;Free;Hard;Correct;0.75;Unguided;Correct;Used;-100;5
5;6;Free;Medium;Correct;0.75;Unguided;Correct;Used;-150;5
5;6;Free;Medium;Correct;1.25;Unguided;Correct;Used;-450;7
5;6;Free;Easy;Correct;0.25;Unguided;Correct;Used;450;1
5;6;Forced;Easy;Correct;0.25;Unguided;Correct;Used;400;5
5;6;Forced;Hard;Correct;0.25;Unguided;Correct;Used;500;6
5;6;Free;Medium;Correct;1.25;Unguided;Correct;Used;-700;4
5;6;Forced;Hard;Correct;0.75;Unguided;Correct;Used;-350;2
5;6;Forced;Hard;Correct;0.75;Unguided;Correct;Used;-250;4
5;6;Forced;Easy;Correct;1.25;Unguided;Correct;Used;-500;5
5;6;Free;Hard;Correct;1.25;Unguided;Error;Used;-650;4
5;6;Free;Easy;Correct;0.75;Unguided;Correct;Used;0;2
5;6;Forced;Medium;Correct;0.75;Unguided;Correct;Used;-350;3
5;6;Forced;Easy;Correct;0.75;Unguided;Correct;Used;-350;5
5;6;Forced;Medium;Correct;0.75;Unguided;Correct;Used;50;1
5;6;Free;Medium;Error;0.25;Unguided;Correct;Used;450;6
5;6;Free;Hard;Correct;1.25;Unguided;Correct;Used;-550;6
5;6;Forced;Hard;Correct;0.25;Unguided;Correct;Used;350;5
5;6;Free;Easy;Correct;1.25;Unguided;Correct;Used;-800;4
5;6;Forced;Medium;Correct;1.25;Unguided;Correct;Used;-900;2
5;6;Forced;Hard;Correct;1.25;Unguided;Correct;Used;-500;6
5;6;Free;Hard;Error;0.75;Unguided;Correct;Used;50;6
5;6;Free;Medium;Correct;0.75;Unguided;Correct;Used;0;5
5;6;Free;Medium;Correct;0.25;Unguided;Correct;Used;150;3
5;6;Forced;Easy;Correct;0.25;Unguided;Correct;Used;150;3
5;6;Free;Easy;Correct;0.75;Unguided;Correct;Used;-350;1
5;6;Free;Hard;Error;0.25;Unguided;Correct;Used;150;4
5;6;Forced;Medium;Correct;0.25;Unguided;Correct;Used;350;4
5;6;Forced;Medium;Correct;1.25;Unguided;Correct;Used;-550;5
5;6;Free;Hard;Correct;0.25;Unguided;Correct;Used;450;5
5;7;Free;Hard;Correct;1.25;Guided;Error;Used;-400;7
5;7;Free;Hard;Error;0.25;Guided;Correct;Used;450;6
5;7;Forced;Hard;Correct;0.75;Guided;Correct;Used;50;6
5;7;Free;Medium;Correct;0.75;Guided;Correct;Used;0;7
5;7;Free;Medium;Correct;0.75;Guided;Error;Used;150;8
5;7;Forced;Hard;Correct;1.25;Guided;Correct;Used;-450;6
5;7;Free;Medium;Correct;0.25;Guided;Correct;Used;500;7
5;7;Forced;Easy;Correct;1.25;Guided;Correct;Used;-400;8
5;7;Forced;Medium;Correct;0.25;Guided;Correct;Used;450;1
5;7;Forced;Easy;Correct;1.25;Guided;Correct;Used;-700;3
5;7;Forced;Medium;Correct;1.25;Guided;Correct;Used;-600;5
5;7;Forced;Medium;Correct;0.25;Guided;Correct;Used;200;4
5;7;Forced;Easy;Correct;0.25;Guided;Correct;Used;400;6
5;7;Free;Hard;Error;1.25;Guided;Error;Used;-750;4
5;7;Forced;Hard;Correct;0.25;Guided;Correct;Used;200;3
5;7;Free;Medium;Correct;0.25;Guided;Error;Used;250;4
5;7;Free;Medium;Correct;1.25;Guided;Error;Used;-800;3
5;7;Forced;Hard;Correct;1.25;Guided;Correct;Used;-650;5
5;7;Forced;Medium;Correct;1.25;Guided;Correct;Used;-650;4
5;7;Forced;Easy;Correct;0.75;Guided;Correct;Used;-100;5
5;7;Forced;Easy;Correct;0.75;Guided;Correct;Used;-50;2
5;7;Free;Easy;Correct;0.25;Guided;Correct;Used;500;2
5;7;Forced;Easy;Correct;0.25;Guided;Correct;Used;300;4
5;7;Free;Easy;Correct;1.25;Guided;Correct;Used;-550;1
5;7;Free;Easy;Correct;0.75;Guided;Correct;Used;-300;4
5;7;Free;Easy;Correct;0.25;Guided;Correct;Used;150;3
5;7;Free;Easy;Correct;1.25;Guided;Correct;Used;-800;2
5;7;Free;Easy;Correct;0.75;Guided;Correct;Used;-50;2
5;7;Free;Hard;Correct;0.25;Guided;Error;Used;300;4
5;7;Forced;Hard;Error;0.25;Guided;Error;Used;100;2
5;7;Forced;Medium;Error;0.75;Guided;Error;Used;-200;4
5;7;Forced;Medium;Correct;0.75;Guided;Correct;Used;-250;4
5;7;Forced;Hard;Correct;0.75;Guided;Correct;Used;-100;4
5;7;Free;Hard;Correct;0.75;Guided;Correct;Used;-200;3
5;7;Free;Medium;Correct;1.25;Guided;Correct;Used;-850;5
5;7;Free;Hard;Correct;0.75;Guided;Correct;Used;-250;3
5;8;Free;Easy;Correct;0.75;Unguided;Correct;Felt;-50;6
5;8;Free;Medium;Correct;1.25;Unguided;Correct;Felt;-450;7
5;8;Free;Hard;Error;0.25;Unguided;Error;Felt;350;4
5;8;Forced;Medium;Correct;0.25;Unguided;Correct;Felt;450;6
5;8;Free;Medium;Error;0.25;Unguided;Correct;Felt;250;4
5;8;Free;Medium;Correct;0.75;Unguided;Correct;Felt;-50;6
5;8;Forced;Medium;Correct;1.25;Unguided;Correct;Felt;-800;4
5;8;Forced;Easy;Correct;0.75;Unguided;Correct;Felt;-100;4
5;8;Free;Easy;Correct;0.75;Unguided;Correct;Felt;50;7
5;8;Free;Medium;Correct;1.25;Unguided;Correct;Felt;-750;5
5;8;Forced;Hard;Correct;0.25;Unguided;Correct;Felt;450;6
5;8;Free;Medium;Correct;0.25;Unguided;Correct;Felt;100;2
5;8;Forced;Easy;Correct;0.25;Unguided;Correct;Felt;650;7
5;8;Free;Hard;Correct;1.25;Unguided;Correct;Felt;-50;8
5;8;Free;Hard;Correct;0.75;Unguided;Correct;Felt;-300;2
5;8;Free;Hard;Correct;0.75;Unguided;Error;Felt;-400;4
5;8;Free;Hard;Correct;1.25;Unguided;Correct;Felt;-900;3
5;8;Forced;Medium;Correct;0.25;Unguided;Correct;Felt;200;4
5;8;Forced;Hard;Error;0.75;Unguided;Error;Felt;-50;6
5;8;Forced;Medium;Correct;0.75;Unguided;Correct;Felt;-100;6
5;8;Free;Hard;Correct;0.25;Unguided;Correct;Felt;550;7
5;8;Free;Easy;Correct;0.25;Unguided;Correct;Felt;-150;1
5;8;Forced;Medium;Correct;1.25;Unguided;Correct;Felt;-250;8
5;8;Free;Easy;Correct;1.25;Unguided;Correct;Felt;-650;5
5;8;Free;Easy;Correct;0.25;Unguided;Correct;Felt;300;5
5;8;Forced;Hard;Correct;1.25;Unguided;Correct;Felt;-450;7
5;8;Forced;Easy;Correct;0.75;Unguided;Correct;Felt;-250;3
5;8;Forced;Hard;Error;0.75;Unguided;Error;Felt;450;8
5;8;Free;Medium;Correct;0.75;Unguided;Correct;Felt;-150;5
5;8;Forced;Hard;Correct;0.25;Unguided;Correct;Felt;550;5
5;8;Forced;Easy;Correct;0.25;Unguided;Correct;Felt;450;6
5;8;Free;Easy;Correct;1.25;Unguided;Correct;Felt;-350;7
5;8;Forced;Easy;Correct;1.25;Unguided;Correct;Felt;-650;6
5;8;Forced;Hard;Correct;1.25;Unguided;Correct;Felt;-800;3
5;8;Forced;Easy;Correct;1.25;Unguided;Correct;Felt;-400;6
5;8;Forced;Medium;Correct;0.75;Unguided;Correct;Felt;150;7
5;9;Free;Hard;Correct;1.25;Guided;Error;Used;-850;3
5;9;Free;Medium;Correct;1.25;Guided;Correct;Used;-450;7
5;9;Free;Hard;Correct;0.75;Guided;Correct;Used;-150;5
5;9;Forced;Easy;Correct;0.25;Guided;Correct;Used;650;7
5;9;Free;Hard;Correct;0.25;Guided;Correct;Used;250;4
5;9;Free;Easy;Correct;1.25;Guided;Correct;Used;-900;3
5;9;Free;Hard;Error;0.75;Guided;Correct;Used;-50;6
5;9;Free;Easy;Correct;0.25;Guided;Correct;Used;250;4
5;9;Free;Easy;Correct;0.75;Guided;Correct;Used;-450;3
5;9;Forced;Hard;Correct;0.25;Guided;Correct;Used;600;2
5;9;Forced;Hard;Error;0.75;Guided;Error;Used;450;8
5;9;Free;Medium;Correct;0.25;Guided;Correct;Used;350;5
5;9;Forced;Easy;Correct;0.25;Guided;Correct;Used;200;4
5;9;Forced;Hard;Correct;0.75;Guided;Correct;Used;250;7
5;9;Free;Medium;Correct;0.25;Guided;Correct;Used;350;5
5;9;Forced;Easy;Correct;1.25;Guided;Correct;Used;-500;6
5;9;Free;Easy;Correct;0.75;Guided;Correct;Used;100;1
5;9;Forced;Hard;Correct;0.25;Guided;Correct;Used;350;4
5;9;Forced;Medium;Correct;0.25;Guided;Correct;Used;650;7
5;9;Free;Medium;Correct;1.25;Guided;Correct;Used;-250;7
5;9;Free;Easy;Correct;0.25;Guided;Correct;Used;150;2
5;9;Free;Medium;Correct;0.75;Guided;Correct;Used;-350;3
5;9;Forced;Easy;Correct;0.75;Guided;Correct;Used;250;7
5;9;Forced;Easy;Correct;1.25;Guided;Correct;Used;-50;8
5;9;Forced;Medium;Correct;1.25;Guided;Correct;Used;-650;4
5;9;Free;Easy;Correct;1.25;Guided;Correct;Used;-550;2
5;9;Free;Hard;Correct;1.25;Guided;Error;Used;-250;7
5;9;Forced;Medium;Error;0.25;Guided;Error;Used;750;6
5;9;Forced;Easy;Correct;0.75;Guided;Correct;Used;-50;5
5;9;Free;Medium;Correct;0.75;Guided;Correct;Used;50;5
5;9;Forced;Medium;Correct;1.25;Guided;Correct;Used;-350;7
5;9;Forced;Hard;Correct;1.25;Guided;Correct;Used;-250;6
5;9;Forced;Hard;Correct;1.25;Guided;Correct;Used;-750;4
5;9;Forced;Medium;Correct;0.75;Guided;Correct;Used;50;4
5;9;Free;Hard;Error;0.25;Guided;Error;Used;500;7
5;9;Forced;Medium;Correct;0.75;Guided;Correct;Used;-350;3
5;10;Forced;Hard;Correct;0.75;Unguided;Correct;Felt;-250;3
5;10;Free;Easy;Correct;0.75;Unguided;Correct;Felt;250;1
5;10;Free;Hard;Correct;1.25;Unguided;Error;Felt;-750;4
5;10;Forced;Easy;Correct;0.75;Unguided;Correct;Felt;150;7
5;10;Forced;Medium;Correct;0.75;Unguided;Correct;Felt;-150;4
5;10;Free;Easy;Correct;0.25;Unguided;Correct;Felt;350;5
5;10;Forced;Hard;Correct;0.75;Unguided;Correct;Felt;-50;3
5;10;Free;Easy;Correct;1.25;Unguided;Correct;Felt;-250;7
5;10;Forced;Easy;Correct;0.25;Unguided;Correct;Felt;950;3
5;10;Free;Medium;Correct;0.25;Unguided;Correct;Felt;350;4
5;10;Forced;Easy;Correct;0.75;Unguided;Correct;Felt;-50;5
5;10;Forced;Hard;Error;1.25;Unguided;Error;Felt;-350;7
5;10;Free;Hard;Correct;1.25;Unguided;Correct;Felt;250;8
5;10;Free;Hard;Error;0.75;Unguided;Error;Felt;250;7
5;10;Forced;Easy;Correct;1.25;Unguided;Correct;Felt;-250;6
5;10;Free;Medium;Correct;0.75;Unguided;Correct;Felt;250;1
5;10;Forced;Medium;Correct;1.25;Unguided;Correct;Felt;-50;7
5;10;Forced;Medium;Correct;0.25;Unguided;Correct;Felt;450;5
5;10;Free;Medium;Correct;0.25;Unguided;Correct;Felt;750;6
5;10;Forced;Medium;Correct;0.25;Unguided;Correct;Felt;550;7
5;10;Forced;Medium;Correct;0.75;Unguided;Correct;Felt;0;6
5;10;Forced;Hard;Correct;1.25;Unguided;Correct;Felt;-50;8
5;10;Forced;Easy;Correct;0.25;Unguided;Correct;Felt;500;2
5;10;Free;Easy;Correct;0.25;Unguided;Correct;Felt;550;5
5;10;Forced;Hard;Error;0.25;Unguided;Error;Felt;350;1
5;10;Free;Medium;Correct;1.25;Unguided;Correct;Felt;-450;7
5;10;Free;Easy;Correct;0.75;Unguided;Correct;Felt;250;7
5;10;Free;Hard;Correct;0.75;Unguided;Correct;Felt;-250;4
5;10;Free;Hard;Correct;0.25;Unguided;Correct;Felt;950;7
5;10;Free;Medium;Error;0.75;Unguided;Correct;Felt;-350;2
5;10;Free;Hard;Correct;0.25;Unguided;Correct;Felt;550;4
5;10;Forced;Medium;Correct;1.25;Unguided;Correct;Felt;-500;5
5;10;Free;Easy;Correct;1.25;Unguided;Correct;Felt;-750;3
5;10;Free;Medium;Correct;1.25;Unguided;Correct;Felt;-450;3
5;10;Forced;Hard;Correct;0.25;Unguided;Correct;Felt;700;6
5;10;Forced;Easy;Correct;1.25;Unguided;Correct;Felt;-250;7
5;11;Forced;Easy;Correct;1.25;Guided;Correct;Used;-900;2
5;11;Free;Medium;Correct;0.25;Guided;Correct;Used;-50;1
5;11;Forced;Medium;Correct;1.25;Guided;Correct;Used;-850;3
5;11;Free;Medium;Correct;0.75;Guided;Error;Used;-350;3
5;11;Free;Medium;Correct;1.25;Guided;Correct;Used;-650;4
5;11;Forced;Hard;Correct;0.75;Guided;Correct;Used;150;7
5;11;Forced;Hard;Correct;1.25;Guided;Correct;Used;-750;4
5;11;Free;Medium;Correct;0.75;Guided;Correct;Used;-350;2
5;11;Free;Hard;Correct;0.75;Guided;Error;Used;-450;1
5;11;Forced;Easy;Correct;0.25;Guided;Correct;Used;200;3
5;11;Free;Easy;Correct;1.25;Guided;Correct;Used;-400;1
5;11;Forced;Hard;Correct;0.75;Guided;Correct;Used;-350;3
5;11;Forced;Medium;Error;0.25;Guided;Error;Used;350;4
5;11;Free;Easy;Correct;0.25;Guided;Correct;Used;600;5
5;11;Free;Hard;Correct;0.75;Guided;Correct;Used;50;6
5;11;Forced;Easy;Correct;0.75;Guided;Correct;Used;150;1
5;11;Free;Medium;Correct;1.25;Guided;Correct;Used;-250;8
5;11;Free;Medium;Correct;0.25;Guided;Correct;Used;950;8
5;11;Forced;Easy;Correct;0.25;Guided;Correct;Used;600;2
5;11;Forced;Hard;Correct;0.25;Guided;Correct;Used;550;5
5;11;Free;Easy;Correct;1.25;Guided;Correct;Used;-500;4
5;11;Forced;Medium;Correct;1.25;Guided;Correct;Used;-250;6
5;11;Forced;Medium;Correct;0.75;Guided;Correct;Used;150;7
5;11;Free;Hard;Correct;1.25;Guided;Error;Used;-500;5
5;11;Free;Easy;Correct;0.25;Guided;Correct;Used;450;4
5;11;Free;Easy;Correct;0.75;Guided;Correct;Used;150;2
5;11;Free;Hard;Correct;0.25;Guided;Correct;Used;450;2
5;11;Forced;Easy;Correct;0.75;Guided;Correct;Used;150;4
5;11;Forced;Hard;Correct;0.25;Guided;Correct;Used;750;7
5;11;Forced;Medium;Correct;0.75;Guided;Correct;Used;-150;5
5;11;Forced;Hard;Error;1.25;Guided;Error;Used;-800;3
5;11;Forced;Medium;Correct;0.25;Guided;Correct;Used;250;2
5;11;Free;Easy;Correct;0.75;Guided;Correct;Used;-300;3
5;11;Forced;Easy;Correct;1.25;Guided;Correct;Used;-250;8
5;11;Free;Hard;Error;0.25;Guided;Error;Used;350;3
5;11;Free;Hard;Error;1.25;Guided;Correct;Used;-400;5
5;12;Forced;Hard;Correct;0.75;Unguided;Correct;Felt;450;8
5;12;Free;Medium;Correct;0.75;Unguided;Correct;Felt;250;7
5;12;Free;Hard;Error;1.25;Unguided;Correct;Felt;-400;6
5;12;Forced;Hard;Correct;0.25;Unguided;Correct;Felt;1250;7
5;12;Free;Hard;Correct;0.25;Unguided;Error;Felt;1250;6
5;12;Forced;Medium;Correct;0.75;Unguided;Correct;Felt;450;8
5;12;Forced;Easy;Correct;1.25;Unguided;Correct;Felt;-50;8
5;12;Free;Medium;Correct;0.25;Unguided;Correct;Felt;1050;7
5;12;Free;Medium;Correct;1.25;Unguided;Correct;Felt;-500;5
5;12;Forced;Easy;Correct;1.25;Unguided;Correct;Felt;-450;6
5;12;Forced;Easy;Correct;0.75;Unguided;Correct;Felt;150;7
5;12;Forced;Hard;Correct;1.25;Unguided;Correct;Felt;150;7
5;12;Forced;Medium;Correct;0.75;Unguided;Correct;Felt;250;7
5;12;Free;Hard;Error;0.75;Unguided;Correct;Felt;-150;5
5;12;Forced;Hard;Error;1.25;Unguided;Error;Felt;-400;5
5;12;Forced;Medium;Error;1.25;Unguided;Error;Felt;-550;4
5;12;Forced;Easy;Correct;0.25;Unguided;Correct;Felt;350;4
5;12;Forced;Easy;Correct;0.25;Unguided;Correct;Felt;750;7
5;12;Free;Medium;Correct;0.25;Unguided;Correct;Felt;950;7
5;12;Forced;Medium;Correct;1.25;Unguided;Correct;Felt;-350;6
5;12;Forced;Medium;Correct;0.25;Unguided;Correct;Felt;750;7
5;12;Free;Hard;Correct;1.25;Unguided;Error;Felt;-450;5
